,headline,article_link,is_sarcastic
1821,Hipster ‘street food’ truck just a burger van,http://www.newsbiscuit.com/2020/02/09/hipster-street-food-truck-just-a-burger-van/,1
1822,Holly Willoughby outed as leader of Colombian drugs cartel,http://www.newsbiscuit.com/2020/02/09/holly-willoughby-outed-as-leader-of-colombian-drugs-cartel/,1
1823,Trump to introduce ‘Trump Justice’ in second term,http://www.newsbiscuit.com/2020/02/08/trump-to-introduce-trump-justice-in-scond-terms/,1
1824,Olivia Colman to appear in literally everything,http://www.newsbiscuit.com/2020/02/08/olivia-colman-to-appear-in-literally-everything/,1
1825,Provocatively flirtatious woman wears a dress to work,http://www.newsbiscuit.com/2020/02/08/provocatively-flirtatious-woman-wears-a-dress-to-work/,1
1826,Socially awkward office workers return to work after New Year holidays,http://www.newsbiscuit.com/2020/02/07/socially-awkward-office-workers-return-to-work-after-new-year-holidays/,1
1827,EU sells unwanted Union Jacks to Iran,http://www.newsbiscuit.com/2020/02/07/eu-sells-unwanted-union-jacks-to-iran/,1
1828,Government plans to clamp down on ‘unconventional’ property porn,http://www.newsbiscuit.com/2020/02/07/government-plans-to-clamp-down-on-unconventional-property-porn/,1
1829,TV villains to undergo compulsory sarcastic hand-clap training,http://www.newsbiscuit.com/2020/02/07/tv-villains-to-undergo-compulsory-sarcastic-hand-clap-training/,1
1830,"EU farewell to UK mistranslated as ‘So long, and thanks for all the fish’",http://www.newsbiscuit.com/2020/02/06/eu-farewell-to-uk-mistranslated-as-so-long-and-thanks-for-all-the-fish/,1
1831,"Only the elite should be allowed to discriminate based on class, says HMC",http://www.newsbiscuit.com/2020/02/06/only-the-elite-should-be-allowed-to-discriminate-based-on-class-says-hmc/,1
1832,Isle of Wight Man ‘will not work with Woody Allen’,http://www.newsbiscuit.com/2020/02/06/isle-of-wight-man-will-not-work-with-woody-allen/,1
1833,Chinese advised to leave Britain ‘because it’s crap’,http://www.newsbiscuit.com/2020/02/06/chinese-advised-to-leave-britain-because-its-crap/,1
1834,Smells more like white spirit as Francois finds Nirvana,http://www.newsbiscuit.com/2020/02/05/smells-more-like-white-spirit-as-francois-finds-nirvana/,1
1835,Thornton’s Continental chocolates to get proper British names,http://www.newsbiscuit.com/2020/02/05/thorntons-continental-chocolates-to-get-proper-british-names/,1
1836,Monty Python quotes to be banned from public places,http://www.newsbiscuit.com/2020/02/05/monty-python-quotes-to-be-banned-from-public-places/,1
1837,Number 10 press corps to be replaced by North Korean newsreader,http://www.newsbiscuit.com/2020/02/05/number-10-press-corps-to-be-replaced-by-north-korean-newsreader/,1
1838,"‘This is a massive witch-hunt,’ complains massive witch",http://www.newsbiscuit.com/2020/02/04/this-is-a-massive-witch-hunt-complains-massive-witch/,1
1839,Joaquin Phoenix to only star in black comedies going forward,http://www.newsbiscuit.com/2020/02/04/joaquin-phoenix-to-only-star-in-black-comedies-going-forward/,1
1840,Naked fries ‘essentially chips’ admits cafe owner,http://www.newsbiscuit.com/2020/02/04/naked-fries-essentially-chips-admits-cafe-owner/,1
1841,United Kingdom to retrain as psychotherapist after split from EU,http://www.newsbiscuit.com/2020/02/04/united-kingdom-to-retrain-as-psychotherapist-after-split-from-eu/,1
1842,"Love-child of a senior royal? Claim your regal inheritance, now!",http://www.newsbiscuit.com/2020/02/03/love-child-of-a-senior-royal-claim-your-regal-inheritance-now/,1
1843,Britain to take back control of scapegoating,http://www.newsbiscuit.com/2020/02/03/britain-to-take-back-control-of-scapegoating/,1
1844,"Man coughs, convinced he has coronavirus",http://www.newsbiscuit.com/2020/02/03/man-coughs-convinced-he-has-coronavirus/,1
1845,‘Would you like help with your benefit claims?’ ask Northeners,http://www.newsbiscuit.com/2020/02/03/98795/,1
1846,Embarrassed WHO reaches out to Gwyneth Paltrow to help combat coronavirus,http://www.newsbiscuit.com/2020/02/03/embarrassed-w-h-o-reaches-out-to-gwyneth-paltrow-to-help-combat-coronavirus/,1
1847,Surgeons rush to retrieve Brexitcast presenters from own arseholes,http://www.newsbiscuit.com/2020/02/02/surgeons-rush-to-retrieve-brexitcast-presenters-from-own-arseholes/,1
1848,US to hold state funeral for Democracy,http://www.newsbiscuit.com/2020/02/02/us-to-hold-state-funeral-for-democracy/,1
1849,Everybody who completed Dry January already shit-faced,http://www.newsbiscuit.com/2020/02/02/everybody-who-completed-dry-january-already-shit-faced/,1
1850,Facemasks? Either its Coronavirus or we suddenly have a lot of dentists,http://www.newsbiscuit.com/2020/02/01/facemasks-either-its-coronavirus-or-we-suddenly-have-a-lot-of-dentists/,1
1851,Culture loses Culture War,http://www.newsbiscuit.com/2020/02/01/culture-loses-culture-war/,1
1852,Boris enlists DUP to help heal nation’s Brexit divisions,http://www.newsbiscuit.com/2020/01/31/boris-enlists-dup-to-help-heal-nations-brexit-divisions/,1
1853,Liberal confesses he hasn’t actually spoken to his ‘black friends’ in 30 years,http://www.newsbiscuit.com/2020/01/31/liberal-confesses-he-hasnt-actually-spoken-to-his-black-friends-in-30-years-440/,1
1854,"Government denies renationalizing railways, while it renationalizes railways",http://www.newsbiscuit.com/2020/01/31/government-denies-renationalizing-railways-while-it-renationalizes-railways/,1
1855,BBC ‘could be stripped of both B’s’,http://www.newsbiscuit.com/2020/01/31/bbc-could-be-stripped-of-both-bs/,1
1856,Man fakes different injury every time he uses disabled toilet at work,http://www.newsbiscuit.com/2020/01/30/man-fakes-different-injury-every-time-he-uses-disabled-toilet-at-work/,1
1857,Your guide to keeping safe during the coronavirus outbreak.,http://www.newsbiscuit.com/2020/01/30/your-guide-to-keeping-safe-during-the-coronavirus-outbreak/,1
1858,Trump and Netanyahu sign the Treaty of Versailles,http://www.newsbiscuit.com/2020/01/30/trump-and-netanyahu-sign-the-treaty-of-versailles/,1
1859,Britain braces itself for post-Brexit wave of scrounging ex-pats,http://www.newsbiscuit.com/2020/01/30/britain-braces-itself-for-post-brexit-wave-of-scrounging-ex-pats/,1
1860,Gyles Brandreth ‘struggling to contain his excitement’,http://www.newsbiscuit.com/2020/01/30/gyles-brandreth-struggling-to-contain-his-excitement/,1
1861,Trumps plans Statue of Liberty “cough” to mark U.S. arrival of Coronavirus,http://www.newsbiscuit.com/2020/01/29/trumps-plans-statue-of-liberty-cough-to-mark-u-s-arrival-of-coronavirus/,1
1862,"Speed of light ‘slowing down’, warns Daily Mail",http://www.newsbiscuit.com/2020/01/29/speed-of-light-slowing-down-say-daily-mail/,1
1863,Google’s new service Google Diddle launched in time for tax return deadline,http://www.newsbiscuit.com/2020/01/29/googles-new-service-google-diddle-launched-in-time-for-tax-return-deadline/,1
1864,Post-Brexit deportation fears for elderly Wimbledon Common residents,http://www.newsbiscuit.com/2020/01/29/post-brexit-deportation-fears-for-elderly-wimbledon-couple/,1
1865,BBC to make Gary Lineker voluntary,http://www.newsbiscuit.com/2020/01/28/bbc-to-make-gary-lineker-voluntary/,1
1866,BBC reports that Kobe Bryant will continue LeBron James’ legacy,http://www.newsbiscuit.com/2020/01/28/bbc-reports-that-kobe-bryant-will-continue-lebron-james-legacy/,1
1867,"Guinea, Equatorial Guinea and Guinea-Bissau no longer sure which is which",http://www.newsbiscuit.com/2020/01/27/guinea-equatorial-guinea-and-guinea-bissau-no-longer-sure-which-is-which/,1
1868,Labour party to relocate board games away from London,http://www.newsbiscuit.com/2020/01/27/labour-party-to-relocate-board-games-away-from-london/,1
1869,Riverdance line up solves Irish border crisis,http://www.newsbiscuit.com/2020/01/26/riverdance-line-up-solves-irish-border-crisis/,1
1870,eBay purchases of Coronavirus will still take 20-30 days to arrive,http://www.newsbiscuit.com/2020/01/26/ebay-purchases-of-coronavirus-will-still-take-20-30-days-to-arrive/,1
1871,‘Now you can piss in a bottle at home’ says promoter of cheaper gig tickets,http://www.newsbiscuit.com/2020/01/26/now-you-can-piss-in-a-bottle-at-home-says-promoter-of-cheaper-gig-tickets/,1
1872,Man paints stuff in the house to prove he’s not hungover,http://www.newsbiscuit.com/2020/01/26/man-paints-stuff-in-the-house-to-prove-hes-not-hungover/,1
1873,Boris: ‘The only cure for coronavirus is a blue passport’,http://www.newsbiscuit.com/2020/01/25/boris-the-only-cure-for-coronavirus-is-a-blue-passport/,1
1874,Heston Blumenthal attempts to turn The Shard into 310m high food sculpture,http://www.newsbiscuit.com/2020/01/25/heston-blumenthal-attempts-to-turn-the-shard-into-310m-high-food-sculpture/,1
1875,Environmentalist made up endangered species ‘to get attention’,http://www.newsbiscuit.com/2020/01/25/environmentalist-made-up-endangered-species-to-get-attention/,1
1876,Dry veganuarists urge normal people to endure their smugness for one more week,http://www.newsbiscuit.com/2020/01/25/dry-veganuarists-urge-normal-people-to-endure-their-smugness-for-one-more-week/,1
1877,Rock star died ‘choking on someone else’s vomit’,http://www.newsbiscuit.com/2020/01/24/rock-star-died-choking-on-someone-elses-vomit/,1
1878,‘Super excited’ people must calm down warns health watchdog,http://www.newsbiscuit.com/2020/01/24/super-excited-people-must-calm-down-warns-health-watchdog/,1
1879,Trump dismisses Coronavirus as ‘sad fantasy’,http://www.newsbiscuit.com/2020/01/24/trump-dismisses-coronavirus-as-sad-fantasy/,1
1880,Remembrance Sunday to commemorate World of Warcraft combatants,http://www.newsbiscuit.com/2020/01/24/remembrance-sunday-to-commemorate-world-of-warcraft-chttpwww-newsbiscuit-comwp-adminedit-phpspost_statuspublishpost_typepostaction-1m201211cat0filter_actionfilterpaged3modelista/,1
1881,‘Still considering my options’ reveals homeless man,http://www.newsbiscuit.com/2020/01/24/still-considering-my-options-reveals-homeless-man/,1
1882,Tories to consider replacing trial by jury with the toss of a coin – best of three,http://www.newsbiscuit.com/2020/01/23/tories-to-consider-replacing-trial-by-jury-with-the-toss-of-a-coin-best-of-three/,1
1883,‘FannyCandleGate’ secret revealed!,http://www.newsbiscuit.com/2020/01/23/fannycandlegate-secret-revealed/,1
1884,Donald Trump forms his own militia,http://www.newsbiscuit.com/2020/01/23/donald-trump-forms-his-own-militia/,1
1885,"‘Thou shalt not kill’ just a clerical error, says God",http://www.newsbiscuit.com/2020/01/23/thou-shalt-not-kill-just-a-clerical-error-says-god/,1
1886,"Plummy actor, Laurence Fox, is an ‘absolute plum’",http://www.newsbiscuit.com/2020/01/22/plummy-actor-laurence-fox-is-an-absolute-plum/,1
1887,Bob ‘left with no choice’ but to leave family home,http://www.newsbiscuit.com/2020/01/22/bob-left-with-no-choice-but-to-leave-family-home/,1
1888,Packet of Hob Nobs elected as new police commissioner for Avon and Somerset,http://www.newsbiscuit.com/2020/01/22/packet-of-hob-nobs-elected-as-new-police-commissioner-for-avon-and-somerset/,1
1889,HS2 rail link could soon cost as much as a Southern Rail season ticket,http://www.newsbiscuit.com/2020/01/22/hs2-rail-link-could-soon-cost-as-much-as-a-southern-rail-season-ticket/,1
1890,Labour Hustings to involve a ducking stool,http://www.newsbiscuit.com/2020/01/21/labour-hustings-to-involve-a-ducking-stool/,1
1891,Man who never washes spends an hour a day grooming his ridiculous beard,http://www.newsbiscuit.com/2020/01/21/man-who-never-washes-spends-an-hour-a-day-grooming-his-ridiculous-beard/,1
1892,DUP’s Sammy Wilson in ‘Big Jim’ McDonald standoff,http://www.newsbiscuit.com/2020/01/21/dups-sammy-wilson-in-big-jim-mcdonald-standoff/,1
1893,Deprived children raise £30m for the BBC,http://www.newsbiscuit.com/2020/01/21/deprived-children-raise-30m-for-the-bbc/,1
1894,David Dickinson accidentally sold at auction,http://www.newsbiscuit.com/2020/01/21/david-dickinson-accidentally-sold-at-auction/,1
1895,The Prince Formerly Known As Prince announces tour dates,http://www.newsbiscuit.com/2020/01/20/the-prince-formerly-known-as-prince-announces-tour-dates/,1
1896,Space Force ready to defeat Giant Space Asparagus,http://www.newsbiscuit.com/2020/01/20/space-force-ready-to-defeat-giant-space-asparagus/,1
1897,Starbucks outperformed by lay-by sandwich van,http://www.newsbiscuit.com/2020/01/20/starbucks-outperformed-by-lay-by-sandwich-van/,1
1898,Harry & Meghan forced to return all the swan blood,http://www.newsbiscuit.com/2020/01/20/harry-meghan-forced-to-return-all-the-swan-blood/,1
1899,Greggs to recruit meat-free staff,http://www.newsbiscuit.com/2020/01/19/greggs-to-recruit-meat-free-staff/,1
1900,News crews move in as smiling jogger spotted in London,http://www.newsbiscuit.com/2020/01/19/news-crews-move-in-as-smiling-jogger-spotted-in-london/,1
1901,Weekend engineering plans threatened by travel,http://www.newsbiscuit.com/2020/01/19/weekend-engineering-plans-threatened-by-travel/,1
1902,Autocorrect to be suspenders until father notices,http://www.newsbiscuit.com/2020/01/18/autocorrect-to-be-suspenders-until-father-notices/,1
1903,Post-Christmas cycle of cheese left over/biscuits left over set to continue,http://www.newsbiscuit.com/2020/01/18/post-christmas-cycle-of-cheese-left-overbiscuits-left-over-set-to-continue/,1
1904,Isle of Wight to ban penny-farthing from town centre,http://www.newsbiscuit.com/2020/01/17/isle-of-wight-to-ban-penny-farthing-from-town-centre/,1
1905,Brandon Lewis awarded MOT Test Centre licence,http://www.newsbiscuit.com/2020/01/17/brandon-lewis-awarded-mot-test-centre-licence/,1
1906,"‘Nobody expects the Spanish Inquisition, except me’ claims Nandy",http://www.newsbiscuit.com/2020/01/17/nobody-expects-the-spanish-inquisition-except-me-claims-nandy/,1
1907,Hancock’s New Targets To Be Applied To British Athletics,http://www.newsbiscuit.com/2020/01/16/hancocks-new-targets-to-be-applied-to-british-athletics/,1
1908,Francois commissions new bell to commemorate UK’s EU exit,http://www.newsbiscuit.com/2020/01/16/francois-commissions-new-bell-to-commemorate-uks-eu-exit/,1
1909,Dog with two dicks ‘not that busy actually’,http://www.newsbiscuit.com/2020/01/16/dog-with-two-dicks-not-that-busy-actually/,1
1910,Garlic bread banned from Brexit Day Celebrations,http://www.newsbiscuit.com/2020/01/16/garlic-bread-banned-from-brexit-day-celebrations/,1
1911,GOOP sues man who sells socks that smell like feet,http://www.newsbiscuit.com/2020/01/15/goop-sues-man-who-sells-socks-that-smell-like-feet/,1
1912,Corporal punishment to be reintroduced for Tory MPs,http://www.newsbiscuit.com/2020/01/15/corporal-punishment-to-be-reintroduced-for-tory-mps/,1
1913,‘A Catalogue of Errors’ gets publication date,http://www.newsbiscuit.com/2020/01/15/a-catalogue-of-errors-gets-publication-date/,1
1914,Stocks of servile grovelling and obsequiousness now running dangerously low,http://www.newsbiscuit.com/2020/01/15/stocks-of-servile-grovelling-and-obsequiousness-now-running-dangerously-low/,1
1915,ITV 2 sponsors Avenue of Stars reboot,http://www.newsbiscuit.com/2020/01/14/itv-2-sponsors-avenue-of-stars-reboot/,1
1916,"New Airbnb listing, Windsor",http://www.newsbiscuit.com/2020/01/14/new-airbnb-listing-windsor/,1
1917,UK Gold releases ‘Choose Your Own Adventure’ episode of Only Fools and Horses,http://www.newsbiscuit.com/2020/01/14/uk-gold-releases-choose-your-own-adventure-episode-of-only-fools-and-horses/,1
1918,92yr old man says celibacy is easy,http://www.newsbiscuit.com/2020/01/14/92yr-old-man-says-celibacy-is-easy/,1
1919,Progress on Dry January ‘mixed’ confirms everyone,http://www.newsbiscuit.com/2020/01/13/progress-on-dry-january-mixed-confirms-everyone/,1
1920,Prince Harry and Meghan to live like bears in the woods,http://www.newsbiscuit.com/2020/01/13/prince-harry-and-meghan-to-live-like-bears-in-the-woods/,1
1921,Ken Bruce handover segment enters third day,http://www.newsbiscuit.com/2020/01/13/ken-bruce-handover-segment-enters-third-day/,1
1922,Harry starts at Peter Vardy Vauxhall in Reading and promises “to smash targets”,http://www.newsbiscuit.com/2020/01/13/harry-starts-at-peter-vardy-vauxhall-in-reading-and-promises-to-smash-targets/,1
1923,“Married a ginge for no reason?” claims hotline set up,http://www.newsbiscuit.com/2020/01/12/married-a-ginge-for-no-reason-claims-hotline-set-up/,1
1924,"Anyone without a bed can sleep on my couch, says Hunt",http://www.newsbiscuit.com/2020/01/12/anyone-without-a-bed-can-sleep-on-my-couch-says-hunt/,1
1925,Princess Anne goes feral,http://www.newsbiscuit.com/2020/01/12/princess-anne-goes-feral/,1
1926,Tussauds acts quickly to move Harry and Meghan waxworks,http://www.newsbiscuit.com/2020/01/11/tussauds-acts-quickly-to-move-harry-and-meghan-waxworks/,1
1927,‘No safe limit’ for pizza,http://www.newsbiscuit.com/2020/01/11/no-safe-limit-for-pizza/,1
1928,The Ballad of Meghan and Harry,http://www.newsbiscuit.com/2020/01/11/the-ballad-of-meghan-and-harry/,1
1929,UK decides an extra £1.3bn is a small price to pay for nuclear holocaust,http://www.newsbiscuit.com/2020/01/11/uk-decides-an-extra-1-3bn-is-a-small-price-to-pay-for-nuclear-holocaust/,1
1930,"Eco Mode on new sex toys will help fight climate change, says manufacturer",http://www.newsbiscuit.com/2020/01/10/eco-mode-on-new-sex-toys-will-help-fight-climate-change-says-manufacturer/,1
1931,Prince Andrew hides in Meghan’s suitcase,http://www.newsbiscuit.com/2020/01/10/prince-andrew-hides-in-meghans-suitcase/,1
1932,Premier League football mascot to come out,http://www.newsbiscuit.com/2020/01/10/premier-league-football-mascot-to-come-out/,1
1933,"Some corgis want to f$ck off, also",http://www.newsbiscuit.com/2020/01/10/some-corgis-want-to-fuck-off-also/,1
1934,Running Marathon eradicates all semblance of humility,http://www.newsbiscuit.com/2020/01/09/running-marathon-eradicates-all-semblance-of-humility/,1
1935,"“Just leave it – he ain’t worf it,” says Ayatolllah Khamenei",http://www.newsbiscuit.com/2020/01/09/just-leave-it-he-aint-worf-it-says-ayatolllah-komenei/,1
1936,Samsung releases ‘smartarse TV’,http://www.newsbiscuit.com/2020/01/09/samsung-releases-smartarse-tv/,1
1937,Job Vacancies – For a new Duke & Duchess of Sussex,http://www.newsbiscuit.com/2020/01/09/job-vacancies-for-a-new-duke-duchess-of-sussex/,1
1938,God in direct talks with Trump in Ten Commandments rewrite,http://www.newsbiscuit.com/2020/01/09/god-in-direct-talks-with-trump-in-ten-commandments-rewrite/,1
1939,Labour leadership hopefuls to appear on Lidl cereal boxes,http://www.newsbiscuit.com/2020/01/08/labour-leadership-hopefuls-to-appear-on-lidl-cereal-boxes/,1
1940,Travelex crashed by giant whiskey bottle filled with ha’pennies,http://www.newsbiscuit.com/2020/01/08/travelex-crashed-by-giant-whiskey-bottle-filled-with-hapennies/,1
1941,Danny Dyer to appear on £20 note,http://www.newsbiscuit.com/2020/01/08/danny-dyer-to-appear-on-20-note/,1
1942,Crisis talks in Midsomer after second week with no murder,http://www.newsbiscuit.com/2020/01/08/crisis-talks-in-midsomer-after-second-week-with-no-murder/,1
1943,Scooby-Doo sensation as archive documents found in Hollywood skip,http://www.newsbiscuit.com/2020/01/07/scooby-doo-sensation-as-archive-documents-found-in-hollywood-skip/,1
1944,Raab worried about bushfires in Iran,http://www.newsbiscuit.com/2020/01/07/raab-worried-about-bushfires-in-iran/,1
1945,Disney studios discover long lost ‘first’ cartoon film – Work Shy Willie,http://www.newsbiscuit.com/2020/01/07/90467/,1
1946,Harvey Weinstein provokes Hollywood into war to distract from upcoming trial,http://www.newsbiscuit.com/2020/01/07/harvey-weinstein-provokes-hollywood-into-war-to-distract-from-upcoming-trial/,1
1947,Liking gin now compulsory,http://www.newsbiscuit.com/2020/01/06/liking-gin-now-compulsory/,1
1948,Everyone still speculating about Prince Philip’s pre-existing medical condition,http://www.newsbiscuit.com/2020/01/06/everyone-still-speculating-about-prince-philips-pre-existing-medical-condition/,1
1949,Commuters solve travel woes by ‘never going home’,http://www.newsbiscuit.com/2020/01/06/commuters-solve-travel-woes-by-never-going-home/,1
1950,Blueberries Suffering Imposter Syndrome Misery,http://www.newsbiscuit.com/2020/01/06/blueberries-suffering-imposter-syndrome-misery/,1
1951,Pensioner fails to find love on the internet,http://www.newsbiscuit.com/2020/01/05/pensioner-fails-to-find-love-on-the-internet/,1
1952,Nandos celebrate first person to draw clean knife and fork on first attempt,http://www.newsbiscuit.com/2020/01/04/nandos-celebrate-first-person-to-draw-clean-knife-and-fork-on-first-attempt/,1
1953,Fudges from Cadbury’s Heroes stoically hanging on,http://www.newsbiscuit.com/2020/01/04/fudges-from-cadburys-heroes-stoically-hanging-on/,1
1954,Breakfast cereal mascots stand united on Lidl ban,http://www.newsbiscuit.com/2020/01/04/breakfast-cereal-mascots-stand-united-on-lidl-ban/,1
1955,Bad hair day for World leaders,http://www.newsbiscuit.com/2020/01/03/bad-hair-day-for-world-leaders/,1
1956,Hand of God Strikes Again as Pope offered Anger Management Course,http://www.newsbiscuit.com/2020/01/02/hand-of-god-strikes-again-as-pope-offered-anger-management-course/,1
1957,Mark Francois preferred quiet night in,http://www.newsbiscuit.com/2020/01/02/mark-francois-preferred-quiet-night-in/,1
1958,Terry and June and June,http://www.newsbiscuit.com/2020/01/01/terry-and-june-and-june/,1
1959,Most couples opt for ‘uncivil’ partnership,http://www.newsbiscuit.com/2020/01/01/most-couples-opt-for-uncivil-partnership/,1
1960,"‘I hate Christmas, it’s so expensive,’ says woman queuing outside Next at 5am",http://www.newsbiscuit.com/2019/12/31/i-hate-christmas-its-so-expensive-says-woman-queuing-outside-next-at-5am/,1
1961,Eastenders ‘to opt out of Brexit’,http://www.newsbiscuit.com/2019/12/31/eastenders-to-opt-out-of-brexit/,1
1962,QC promises to bludgeon to death all Brexiteers,http://www.newsbiscuit.com/2019/12/30/qc-promises-to-bludgeon-to-death-all-brexiteers/,1
1963,Barrister Charges Family Of Deceased Fox £500 Consultancy Fee,http://www.newsbiscuit.com/2019/12/29/barrister-charges-family-of-deceased-fox-500-consultancy-fee/,1
1964,Government leaks address of 10 Downing Street,http://www.newsbiscuit.com/2019/12/29/government-leaks-address-of-10-downing-street/,1
1965,Conservatives announce ‘Tory member of the day’,http://www.newsbiscuit.com/2019/12/28/conservatives-announce-tory-member-of-the-day/,1
1966,Cummings: New Year Executions List leaked,http://www.newsbiscuit.com/2019/12/28/cummings-new-year-executions-list-leaked/,1
1967,Trump demands extradition for Camberwick Green’s Windy Miller,http://www.newsbiscuit.com/2019/12/27/trump-demands-extradition-for-camberwick-greens-windy-miller/,1
1968,"Hercule Poirot still doesn’t know English words ‘yes’, ‘Mister’ or ‘madam’",http://www.newsbiscuit.com/2019/12/27/hercule-poirot-still-doesnt-know-english-words-yes-mister-or-madam/,1
1969,Tesco time-travelling advert goes back to Victorian sweatshop,http://www.newsbiscuit.com/2019/12/27/tesco-time-travelling-advert-goes-back-to-victorian-sweatshop/,1
1970,Boris to visit luxury-torn area of Caribbean,http://www.newsbiscuit.com/2019/12/26/boris-to-visit-luxury-torn-area-of-caribbean/,1
1971,Yoiks tally-ho! We’ve nowhere to go,http://www.newsbiscuit.com/2019/12/26/yoiks-tally-ho-weve-nowhere-to-go/,1
1972,Government to step in amid concerns football fans not being racist enough,http://www.newsbiscuit.com/2019/12/26/government-to-step-in-amid-concerns-football-fans-not-being-racist-enough/,1
1973,Despite new regulations Santa claims his job still ‘easier than delivering Brexit’,http://www.newsbiscuit.com/2019/12/25/despite-new-regulations-santa-claims-his-job-still-easier-than-delivering-brexit/,1
1974,Holidays haven’t come for one hapless convenience store owner,http://www.newsbiscuit.com/2019/12/25/holidays-havent-come-for-one-hapless-convenience-store-owner/,1
1975,Rough sleeper welcomes Christmas Day,http://www.newsbiscuit.com/2019/12/25/104784/,1
1976,Uncertainty in UK Labour market post-Brexit hits Christmas dinner trimmings,http://www.newsbiscuit.com/2019/12/24/uncertainty-in-uk-labour-market-post-brexit-hits-christmas-dinner-trimmings/,1
1977,Rees-Mogg opens festive visitor attraction,http://www.newsbiscuit.com/2019/12/24/rees-mogg-opens-seasonal-visitor-experience/,1
1978,"‘We had no idea stuff like this went on in China,’ say Tesco",http://www.newsbiscuit.com/2019/12/24/we-had-no-idea-stuff-like-this-went-on-in-china-say-tesco/,1
1979,A Brexit Carol,http://www.newsbiscuit.com/2019/12/24/a-brexit-carol/,1
1980,Boris: ‘What do you mean I have to get Brexit ‘done’?,http://www.newsbiscuit.com/2019/12/24/boris-what-do-you-mean-i-have-to-get-brexit-done/,1
1981,“DOOF! DOOF! Dudda-Dudda” – EastEnders fans ask is it really the season to be jolly,http://www.newsbiscuit.com/2019/12/23/doof-doof-dudda-dudda-eastenders-fans-ask-is-it-really-a-season-to-be-jolly/,1
1982,‘Selling off UK assets is ‘taking back control’ says Government,http://www.newsbiscuit.com/2019/12/23/selling-off-uk-assets-is-taking-back-control-says-government/,1
1983,New UK Referendum: Should We Become Grovelling Slaves or Not?,http://www.newsbiscuit.com/2019/12/23/new-uk-referendum-should-we-become-grovelling-slaves-or-not/,1
1984,"Man, 98, dies",http://www.newsbiscuit.com/2019/12/22/man-98-dies/,1
1985,Christmas Day TV listings for BBC1,http://www.newsbiscuit.com/2019/12/22/christmas-day-tv-listings-for-bbc1/,1
1986,Woman regrets having wedding of her childhood dreams,http://www.newsbiscuit.com/2019/12/21/woman-regrets-having-wedding-of-her-childhood-dreams-414/,1
1987,Man shreds 12 month’s worth of unread meeting notes,http://www.newsbiscuit.com/2019/12/21/man-shreds-12-months-worth-of-unread-meeting-notes/,1
1988,"Work productivity now zero, admits everyone",http://www.newsbiscuit.com/2019/12/20/work-productivity-now-zero-admits-everyone/,1
1989,New government rule states voters have to be recognised by Laura Kuenssberg,http://www.newsbiscuit.com/2019/12/20/new-government-rule-states-voters-have-to-be-recognised-by-laura-kuenssberg/,1
1990,A seasonal round-robin from The Prime Minister,http://www.newsbiscuit.com/2019/12/20/a-seasonal-round-robin-from-the-prime-minister/,1
1991,‘Liberal Democrats Winning Here’ sign embarks on nationwide comedy tour,http://www.newsbiscuit.com/2019/12/20/liberal-democrats-winning-here-sign-embarks-on-nationwide-comedy-tour/,1
1992,Exclusive; PM’s Christmas Diary leaked on-line,http://www.newsbiscuit.com/2019/12/19/exclusive-pms-christmas-diary-leaked-on-line/,1
1993,Trump boasts his impeachment will be ‘the best one ever’,http://www.newsbiscuit.com/2019/12/19/trump-boasts-his-impeachment-will-be-the-best-one-ever/,1
1994,‘Home Alone’/’It’s a Wonderful Life’ schism irreconcilable,http://www.newsbiscuit.com/2019/12/19/home-aloneits-a-wonderful-life-schism-irreconcilable/,1
1995,Tweaks likely after Durham Miners’ Gala added to Social Season,http://www.newsbiscuit.com/2019/12/19/tweaks-likely-after-durham-miners-gala-added-to-social-season/,1
1996,Retiring Labour MPs exit with dignified pie fight,http://www.newsbiscuit.com/2019/12/18/retiring-labour-mps-exit-with-dignified-pie-fight/,1
1997,Melanie Phillips appointed as Middle East peace envoy,http://www.newsbiscuit.com/2019/12/18/melanie-phillips-appointed-as-middle-east-peace-envoy/,1
1998,Charities call bullshit on ‘donations instead of Christmas cards’,http://www.newsbiscuit.com/2019/12/18/charities-call-bullshit-on-donations-instead-of-christmas-cards/,1
1999,Santa ‘disappointed’ by Amazon outsourced contract,http://www.newsbiscuit.com/2019/12/18/santa-disappointed-by-amazon-outsourced-contract/,1
2000,Queen’s Christmas address to be just 10 minutes of her drinking gin,http://www.newsbiscuit.com/2019/12/17/queens-christmas-address-to-be-just-10-minutes-of-her-drinking-gin/,1
2001,"Taylor Swift blasts ‘toxic male privilege’, as worst band name ever",http://www.newsbiscuit.com/2019/12/17/taylor-swift-blasts-toxic-male-privilege-as-worst-band-name-ever/,1
2002,Santa rules out UK-Lapland trade deal,http://www.newsbiscuit.com/2019/12/17/brexit-latest-santa-rules-out-uk-lapland-trade-deal/,1
2003,Labour Party ‘determined to find less popular leader’,http://www.newsbiscuit.com/2019/12/17/labour-party-determined-to-find-less-popular-leader/,1
2004,Working class Tory voter still not allowed in golf club,http://www.newsbiscuit.com/2019/12/16/working-class-tory-voter-still-not-allowed-in-golf-club/,1
2005,Millions of voters trying to work out what they’ve won,http://www.newsbiscuit.com/2019/12/16/millions-of-voters-trying-to-work-out-what-theyve-won/,1
